tcin,sku,description,item_group,ship_week,units,cases,grade,confidence,stream,casepack
94723685,P-60WIP-AP-FIR,"Biom Fraser Fir All-Purpose Cleaning Wipes Refill - 60ct: Removes Dirt, Grease, Multi-Surface Use",D3-C2,2026-11-22,0.0,0.0,D,D · plan-based · ±70%,forecast_replenishment,12.0
94723686,P-60WIP-AP-PEP,Biom Peppermint All-Purpose Cleaning Wipes Refill - 60ct,D3-C2,2026-11-22,0.0,0.0,D,D · plan-based · ±70%,forecast_replenishment,12.0
94723687,P-6DIS-WHI,"Biom Mini Refillable Wipe Dispenser - Bone: BPA-Free, Silicone, 6 Height",D3-C2,2026-11-22,0.0,0.0,D,D · plan-based · ±70%,forecast_replenishment,6.0
94723688,P-DIS-TER,Biom Refillable Plant-Based Wipes Dispenser - Terracotta,D3-C2,2026-11-22,0.0,0.0,D,D · plan-based · ±70%,forecast_replenishment,6.0
94723689,P-40WIP-6IN-AP-VAN,"Biom Tres Vanille All-Purpose Cleaning Mini Wipes - 40ct: Refill Pouch, Removes Dirt",D3-C2,2026-11-22,0.0,0.0,D,D · plan-based · ±70%,forecast_replenishment,12.0
94799734,K-DIS-2BAB-WHI,"Biom 99% Water Hypoallergenic Baby Starter Kit - White - Fragrance Free - 120 wipes: Face, Hands, Nose, Whole Body, Diaper Area",D7,2026-11-22,242.0,60.5,D,D · plan-based · ±70%,forecast_replenishment,4.0
94799736,K-DIS-2BAB-LGR,"Biom 99% Water Hypoallergenic Baby Starter Kit - Seafoam Green - Fragrance Free - 120ct: Refillable, Alcohol-Free, Aloe & Vitamin E",D7,2026-11-22,0.0,0.0,D,D · plan-based · ±70%,forecast_replenishment,4.0
94799737,P-60WIP-BAB-FRA,"Biom 99% Water Hypoallergenic Baby Wipes - Fragrance Free - 60ct: Alcohol-Free, Contains Aloe, Refill Pouch",D7,2026-11-22,1173.0,97.8,D,D · plan-based · ±70%,forecast_replenishment,12.0
94799738,K-DIS-2BAB-PUR,"Biom 99% Water Hypoallergenic Baby Starter Kit - Lilac - Fragrance Free - 120ct: Refillable Container, Contains Aloe, Contains Vitamin E",D7,2026-11-22,0.0,0.0,D,D · plan-based · ±70%,forecast_replenishment,6.0
94799739,K-60WIP-BAB-FRA-4PK,"Biom 99% Water Hypoallergenic Baby Wipes -Fragrance Free - 240ct: Face, Hands, Nose, Whole Body, Diaper Area",D7,2026-11-22,650.0,216.7,D,D · plan-based · ±70%,forecast_replenishment,3.0
94799740,K-60WIP-BAB-FRA-12PK,"Biom 99% Water Hypoallergenic Baby Wipes - Fragrance Free - 720ct: Face & Body Application, Refill Pouch, With Aloe & Vitamin E",D7,2026-11-22,724.0,724.0,D,D · plan-based · ±70%,forecast_replenishment,1.0
94928289,P-60WIP-DSN-ALP,Biom Plastic Free Plant Based Disinfecting Wipes - Alpine Mint - 60ct,D3-C2,2026-11-22,0.0,0.0,D,D · plan-based · ±70%,forecast_replenishment,12.0
94928290,P-DIS-SS-BRU,Biom Refillable Plant-Based Wipes Dispenser - Brushed Stainless,D3-C2,2026-11-22,429.0,107.2,D,D · plan-based · ±70%,forecast_replenishment,4.0
94928291,K-60WIP-DSN-COM-3PK,"Biom Plastic Free Plant Based Disinfecting Wipes - Variety - 3pk/180ct: Ammonia-Free, Paraben-Free, Mint Scent",D3-C2,2026-11-22,518.0,129.5,D,D · plan-based · ±70%,forecast_replenishment,4.0
94928292,P-60WIP-DSN-CIT,"Biom Plastic Free Plant Based Disinfecting Wipes - Fresh Citrus - 60ct: Ammonia-Free, Aluminum-Free, Paraben-Free",D3-C2,2026-11-22,366.0,30.5,D,D · plan-based · ±70%,forecast_replenishment,12.0
94928293,K-60WIP-AP-COM,Biom Plant Based Refillable All Purpose Wipes Variety - 3pk/180ct,D3-C2,2026-11-22,690.0,172.5,D,D · plan-based · ±70%,forecast_replenishment,4.0
94979715,P-30WIP-BOD-NAT-TRV,Biom Travel Pack Biodegradable Body Wipes - Naturally Fresh - 30ct,D253-C4,2026-11-22,876.0,36.5,D,D · plan-based · ±70%,forecast_replenishment,24.0
94979716,P-20WIP-SAN-STL-TRV,Biom Travel Pack Biodegradable Hand Sanitizing Wipes - Santal Escape - 20ct,D253-C4,2026-11-22,0.0,0.0,D,D · plan-based · ±70%,forecast_replenishment,24.0
94979717,K-6DIS-WHI-1SAN-STL,Biom Mini Dispenser with Biodegradable Hand Sanitizing Wipes - Santal Escape - 40ct,D253-C4,2026-11-22,884.0,147.3,D,D · plan-based · ±70%,forecast_replenishment,6.0
94979718,P-40WIP-6IN-SAN-STL,Biom Mini Biodegradable Refillable Hand Sanitizing Wipes - Santal Escape - 40ct,D253-C4,2026-11-22,1512.0,63.0,D,D · plan-based · ±70%,forecast_replenishment,24.0
95285660,P-60WIP-FLU-FRA,Biom Flushable Personal Wipes Fragrance Free - 120ct,,2026-11-22,0.0,0.0,D,D · plan-based · ±70%,forecast_replenishment,12.0
95285661,P-60WIP-FLU-FRA,Biom Flushable Personal Wipes Unscented - 180ct,,2026-11-22,28.0,7.0,D,D · plan-based · ±70%,forecast_replenishment,4.0
95285662,K-DIS-2FLU-WHI,Biom White Flushable One Handed Kit Personal Wipes Unscented - 120ct,,2026-11-22,0.0,0.0,D,D · plan-based · ±70%,forecast_replenishment,4.0
1010810949,P-40WIP-LIT-FRA,Biom Baby Mini Little Messes Hand Wipes Refills Fragrance Free - 40ct,D7,2026-11-22,4572.0,190.5,D,D · plan-based · ±70%,forecast_replenishment,24.0
1010810951,K-6DIS-PER-1LIT,Biom Refillable Mini Dispenser Little Mess Hand Wipes Periwinkle - 40ct,D7,2026-11-22,930.0,155.0,D,D · plan-based · ±70%,forecast_replenishment,6.0
1011278742,P-20WIP-SAN-BER-TRV,Biom Sanitizing Go-Pack Holiday Bergamot Bloom - Hand Wipes - 20ct,D253-C4,2026-11-22,0.0,0.0,D,D · plan-based · ±70%,forecast_replenishment,24.0
1011824789,,Biom Pine Forest Disinfecting Wipes Refill All-Purpose Cleaners - 60ct,D3-C2,2026-11-22,0.0,0.0,D,D · plan-based · ±70%,forecast_replenishment,12.0
1012188490,P-30WIP-LIT-FRA,Biom Little Mess Baby Wipes Go-Pack Unscented - 30ct,D7,2026-11-22,0.0,0.0,D,D · plan-based · ±70%,forecast_replenishment,24.0
1012188491,P-30WIP-BAB-FRA,Biom Baby Wipes Go-Pack Unscented - 30ct,D7,2026-11-22,0.0,0.0,D,D · plan-based · ±70%,forecast_replenishment,24.0
1012914812,,Biom Santal Escape Cleaning Wipe Go-Pack All-Purpose Cleaners - 20ct,D3-C2,2026-11-22,0.0,,D,D · plan-based · ±70%,forecast_replenishment,
1012914813,,Biom Fresh Citrus Disinfecting Wipe Go-Pack All-Purpose Cleaners - 20ct,D3-C2,2026-11-22,0.0,,D,D · plan-based · ±70%,forecast_replenishment,
89854821,P-DIS-EUC,Biom Refillable Plant-Based Wipes Dispenser - Eucalyptus,D3-C2,2026-11-29,1749.0,291.5,D,D · plan-based · ±70%,forecast_replenishment,6.0
89854822,P-60WIP-AP-LAV,"Biom Lavender Ease All Purpose Cleaning Wipes Refill - 60ct: Safe for Sensitive Skin, Contains Naturally Derived Ingredients, Removes Grease",D3-C2,2026-11-29,0.0,0.0,D,D · plan-based · ±70%,forecast_replenishment,12.0
89854823,P-DIS-WHI,"Biom Refillable Plant-Based Wipes Dispenser - White: BPA-Free, Multi-Surface Use, Silicone Components",D3-C2,2026-11-29,1322.0,220.3,D,D · plan-based · ±70%,forecast_replenishment,6.0
89854824,P-60WIP-AP-GRA,"Biom Grapefruit Zest All Purpose Cleaning Wipes Refill - 60ct: Safe for Sensitive Skin, Contains Naturally Derived Ingredients, Multi-Surface Cleaner",D3-C2,2026-11-29,0.0,0.0,D,D · plan-based · ±70%,forecast_replenishment,12.0
89854825,P-DIS-TAN,Biom Refillable Plant-Based Wipes Dispenser - Sand,D3-C2,2026-11-29,1722.0,287.0,D,D · plan-based · ±70%,forecast_replenishment,6.0
89854826,P-60WIP-AP-STL,Biom Plant Based Refillable All Purpose Wipes - Santal Escape - 60ct,D3-C2,2026-11-29,1401.0,116.8,D,D · plan-based · ±70%,forecast_replenishment,12.0
93197977,P-60WIP-AP-NER,Biom Plant Based Refillable All Purpose Wipes - Neroli Dream - 60ct,D3-C2,2026-11-29,498.0,41.5,D,D · plan-based · ±70%,forecast_replenishment,12.0
93197978,,Biom Refillable Wipe Dispenser,D3-C2,2026-11-29,0.0,,D,D · plan-based · ±70%,forecast_replenishment,
93197979,P-60WIP-AP-FRA,Biom Plant Based Refillable All Purpose Wipes - Fragrance Free - 60ct,D3-C2,2026-11-29,2217.0,184.8,D,D · plan-based · ±70%,forecast_replenishment,12.0
94643458,P-DIS-DGR,"Biom Refillable Wipes Dispenser - Hunter Green: BPA-Free, Silicone Material",D3-C2,2026-11-29,27.0,4.5,D,D · plan-based · ±70%,forecast_replenishment,6.0
94643459,P-DIS-BLK,"Biom Refillable Wipes Dispenser - Black: BPA-Free, Silicone, Cleaning Tools and Accessories",D3-C2,2026-11-29,60.0,10.0,D,D · plan-based · ±70%,forecast_replenishment,6.0
94643460,P-DIS-LGR,"Biom Refillable Wipes Dispenser - Seafoam: BPA-Free, Silicone, 8 Inch Height",D3-C2,2026-11-29,56.0,9.3,D,D · plan-based · ±70%,forecast_replenishment,6.0
94723685,P-60WIP-AP-FIR,"Biom Fraser Fir All-Purpose Cleaning Wipes Refill - 60ct: Removes Dirt, Grease, Multi-Surface Use",D3-C2,2026-11-29,0.0,0.0,D,D · plan-based · ±70%,forecast_replenishment,12.0
94723686,P-60WIP-AP-PEP,Biom Peppermint All-Purpose Cleaning Wipes Refill - 60ct,D3-C2,2026-11-29,0.0,0.0,D,D · plan-based · ±70%,forecast_replenishment,12.0
94723687,P-6DIS-WHI,"Biom Mini Refillable Wipe Dispenser - Bone: BPA-Free, Silicone, 6 Height",D3-C2,2026-11-29,0.0,0.0,D,D · plan-based · ±70%,forecast_replenishment,6.0
94723688,P-DIS-TER,Biom Refillable Plant-Based Wipes Dispenser - Terracotta,D3-C2,2026-11-29,0.0,0.0,D,D · plan-based · ±70%,forecast_replenishment,6.0
94723689,P-40WIP-6IN-AP-VAN,"Biom Tres Vanille All-Purpose Cleaning Mini Wipes - 40ct: Refill Pouch, Removes Dirt",D3-C2,2026-11-29,0.0,0.0,D,D · plan-based · ±70%,forecast_replenishment,12.0
94799734,K-DIS-2BAB-WHI,"Biom 99% Water Hypoallergenic Baby Starter Kit - White - Fragrance Free - 120 wipes: Face, Hands, Nose, Whole Body, Diaper Area",D7,2026-11-29,242.0,60.5,D,D · plan-based · ±70%,forecast_replenishment,4.0
94799736,K-DIS-2BAB-LGR,"Biom 99% Water Hypoallergenic Baby Starter Kit - Seafoam Green - Fragrance Free - 120ct: Refillable, Alcohol-Free, Aloe & Vitamin E",D7,2026-11-29,0.0,0.0,D,D · plan-based · ±70%,forecast_replenishment,4.0
94799737,P-60WIP-BAB-FRA,"Biom 99% Water Hypoallergenic Baby Wipes - Fragrance Free - 60ct: Alcohol-Free, Contains Aloe, Refill Pouch",D7,2026-11-29,1173.0,97.8,D,D · plan-based · ±70%,forecast_replenishment,12.0
94799738,K-DIS-2BAB-PUR,"Biom 99% Water Hypoallergenic Baby Starter Kit - Lilac - Fragrance Free - 120ct: Refillable Container, Contains Aloe, Contains Vitamin E",D7,2026-11-29,0.0,0.0,D,D · plan-based · ±70%,forecast_replenishment,6.0
94799739,K-60WIP-BAB-FRA-4PK,"Biom 99% Water Hypoallergenic Baby Wipes -Fragrance Free - 240ct: Face, Hands, Nose, Whole Body, Diaper Area",D7,2026-11-29,650.0,216.7,D,D · plan-based · ±70%,forecast_replenishment,3.0
94799740,K-60WIP-BAB-FRA-12PK,"Biom 99% Water Hypoallergenic Baby Wipes - Fragrance Free - 720ct: Face & Body Application, Refill Pouch, With Aloe & Vitamin E",D7,2026-11-29,724.0,724.0,D,D · plan-based · ±70%,forecast_replenishment,1.0
94928289,P-60WIP-DSN-ALP,Biom Plastic Free Plant Based Disinfecting Wipes - Alpine Mint - 60ct,D3-C2,2026-11-29,0.0,0.0,D,D · plan-based · ±70%,forecast_replenishment,12.0
94928290,P-DIS-SS-BRU,Biom Refillable Plant-Based Wipes Dispenser - Brushed Stainless,D3-C2,2026-11-29,429.0,107.2,D,D · plan-based · ±70%,forecast_replenishment,4.0
94928291,K-60WIP-DSN-COM-3PK,"Biom Plastic Free Plant Based Disinfecting Wipes - Variety - 3pk/180ct: Ammonia-Free, Paraben-Free, Mint Scent",D3-C2,2026-11-29,518.0,129.5,D,D · plan-based · ±70%,forecast_replenishment,4.0
94928292,P-60WIP-DSN-CIT,"Biom Plastic Free Plant Based Disinfecting Wipes - Fresh Citrus - 60ct: Ammonia-Free, Aluminum-Free, Paraben-Free",D3-C2,2026-11-29,366.0,30.5,D,D · plan-based · ±70%,forecast_replenishment,12.0
94928293,K-60WIP-AP-COM,Biom Plant Based Refillable All Purpose Wipes Variety - 3pk/180ct,D3-C2,2026-11-29,690.0,172.5,D,D · plan-based · ±70%,forecast_replenishment,4.0
94979715,P-30WIP-BOD-NAT-TRV,Biom Travel Pack Biodegradable Body Wipes - Naturally Fresh - 30ct,D253-C4,2026-11-29,876.0,36.5,D,D · plan-based · ±70%,forecast_replenishment,24.0
94979716,P-20WIP-SAN-STL-TRV,Biom Travel Pack Biodegradable Hand Sanitizing Wipes - Santal Escape - 20ct,D253-C4,2026-11-29,0.0,0.0,D,D · plan-based · ±70%,forecast_replenishment,24.0
94979717,K-6DIS-WHI-1SAN-STL,Biom Mini Dispenser with Biodegradable Hand Sanitizing Wipes - Santal Escape - 40ct,D253-C4,2026-11-29,884.0,147.3,D,D · plan-based · ±70%,forecast_replenishment,6.0
94979718,P-40WIP-6IN-SAN-STL,Biom Mini Biodegradable Refillable Hand Sanitizing Wipes - Santal Escape - 40ct,D253-C4,2026-11-29,1512.0,63.0,D,D · plan-based · ±70%,forecast_replenishment,24.0
95285660,P-60WIP-FLU-FRA,Biom Flushable Personal Wipes Fragrance Free - 120ct,,2026-11-29,0.0,0.0,D,D · plan-based · ±70%,forecast_replenishment,12.0
95285661,P-60WIP-FLU-FRA,Biom Flushable Personal Wipes Unscented - 180ct,,2026-11-29,28.0,7.0,D,D · plan-based · ±70%,forecast_replenishment,4.0
95285662,K-DIS-2FLU-WHI,Biom White Flushable One Handed Kit Personal Wipes Unscented - 120ct,,2026-11-29,0.0,0.0,D,D · plan-based · ±70%,forecast_replenishment,4.0
1010810949,P-40WIP-LIT-FRA,Biom Baby Mini Little Messes Hand Wipes Refills Fragrance Free - 40ct,D7,2026-11-29,4572.0,190.5,D,D · plan-based · ±70%,forecast_replenishment,24.0
1010810951,K-6DIS-PER-1LIT,Biom Refillable Mini Dispenser Little Mess Hand Wipes Periwinkle - 40ct,D7,2026-11-29,930.0,155.0,D,D · plan-based · ±70%,forecast_replenishment,6.0
1011278742,P-20WIP-SAN-BER-TRV,Biom Sanitizing Go-Pack Holiday Bergamot Bloom - Hand Wipes - 20ct,D253-C4,2026-11-29,0.0,0.0,D,D · plan-based · ±70%,forecast_replenishment,24.0
1011824789,,Biom Pine Forest Disinfecting Wipes Refill All-Purpose Cleaners - 60ct,D3-C2,2026-11-29,0.0,0.0,D,D · plan-based · ±70%,forecast_replenishment,12.0
1012188490,P-30WIP-LIT-FRA,Biom Little Mess Baby Wipes Go-Pack Unscented - 30ct,D7,2026-11-29,0.0,0.0,D,D · plan-based · ±70%,forecast_replenishment,24.0
1012188491,P-30WIP-BAB-FRA,Biom Baby Wipes Go-Pack Unscented - 30ct,D7,2026-11-29,0.0,0.0,D,D · plan-based · ±70%,forecast_replenishment,24.0
1012914812,,Biom Santal Escape Cleaning Wipe Go-Pack All-Purpose Cleaners - 20ct,D3-C2,2026-11-29,0.0,,D,D · plan-based · ±70%,forecast_replenishment,
1012914813,,Biom Fresh Citrus Disinfecting Wipe Go-Pack All-Purpose Cleaners - 20ct,D3-C2,2026-11-29,0.0,,D,D · plan-based · ±70%,forecast_replenishment,
89854821,P-DIS-EUC,Biom Refillable Plant-Based Wipes Dispenser - Eucalyptus,D3-C2,2026-12-06,1749.0,291.5,D,D · plan-based · ±70%,forecast_replenishment,6.0
89854822,P-60WIP-AP-LAV,"Biom Lavender Ease All Purpose Cleaning Wipes Refill - 60ct: Safe for Sensitive Skin, Contains Naturally Derived Ingredients, Removes Grease",D3-C2,2026-12-06,0.0,0.0,D,D · plan-based · ±70%,forecast_replenishment,12.0
89854823,P-DIS-WHI,"Biom Refillable Plant-Based Wipes Dispenser - White: BPA-Free, Multi-Surface Use, Silicone Components",D3-C2,2026-12-06,1322.0,220.3,D,D · plan-based · ±70%,forecast_replenishment,6.0
89854824,P-60WIP-AP-GRA,"Biom Grapefruit Zest All Purpose Cleaning Wipes Refill - 60ct: Safe for Sensitive Skin, Contains Naturally Derived Ingredients, Multi-Surface Cleaner",D3-C2,2026-12-06,0.0,0.0,D,D · plan-based · ±70%,forecast_replenishment,12.0
89854825,P-DIS-TAN,Biom Refillable Plant-Based Wipes Dispenser - Sand,D3-C2,2026-12-06,1722.0,287.0,D,D · plan-based · ±70%,forecast_replenishment,6.0
89854826,P-60WIP-AP-STL,Biom Plant Based Refillable All Purpose Wipes - Santal Escape - 60ct,D3-C2,2026-12-06,1401.0,116.8,D,D · plan-based · ±70%,forecast_replenishment,12.0
93197977,P-60WIP-AP-NER,Biom Plant Based Refillable All Purpose Wipes - Neroli Dream - 60ct,D3-C2,2026-12-06,498.0,41.5,D,D · plan-based · ±70%,forecast_replenishment,12.0
93197978,,Biom Refillable Wipe Dispenser,D3-C2,2026-12-06,0.0,,D,D · plan-based · ±70%,forecast_replenishment,
93197979,P-60WIP-AP-FRA,Biom Plant Based Refillable All Purpose Wipes - Fragrance Free - 60ct,D3-C2,2026-12-06,2217.0,184.8,D,D · plan-based · ±70%,forecast_replenishment,12.0
94643458,P-DIS-DGR,"Biom Refillable Wipes Dispenser - Hunter Green: BPA-Free, Silicone Material",D3-C2,2026-12-06,27.0,4.5,D,D · plan-based · ±70%,forecast_replenishment,6.0
94643459,P-DIS-BLK,"Biom Refillable Wipes Dispenser - Black: BPA-Free, Silicone, Cleaning Tools and Accessories",D3-C2,2026-12-06,60.0,10.0,D,D · plan-based · ±70%,forecast_replenishment,6.0
94643460,P-DIS-LGR,"Biom Refillable Wipes Dispenser - Seafoam: BPA-Free, Silicone, 8 Inch Height",D3-C2,2026-12-06,56.0,9.3,D,D · plan-based · ±70%,forecast_replenishment,6.0
94723685,P-60WIP-AP-FIR,"Biom Fraser Fir All-Purpose Cleaning Wipes Refill - 60ct: Removes Dirt, Grease, Multi-Surface Use",D3-C2,2026-12-06,0.0,0.0,D,D · plan-based · ±70%,forecast_replenishment,12.0
94723686,P-60WIP-AP-PEP,Biom Peppermint All-Purpose Cleaning Wipes Refill - 60ct,D3-C2,2026-12-06,0.0,0.0,D,D · plan-based · ±70%,forecast_replenishment,12.0
94723687,P-6DIS-WHI,"Biom Mini Refillable Wipe Dispenser - Bone: BPA-Free, Silicone, 6 Height",D3-C2,2026-12-06,0.0,0.0,D,D · plan-based · ±70%,forecast_replenishment,6.0
94723688,P-DIS-TER,Biom Refillable Plant-Based Wipes Dispenser - Terracotta,D3-C2,2026-12-06,0.0,0.0,D,D · plan-based · ±70%,forecast_replenishment,6.0
94723689,P-40WIP-6IN-AP-VAN,"Biom Tres Vanille All-Purpose Cleaning Mini Wipes - 40ct: Refill Pouch, Removes Dirt",D3-C2,2026-12-06,0.0,0.0,D,D · plan-based · ±70%,forecast_replenishment,12.0
94799734,K-DIS-2BAB-WHI,"Biom 99% Water Hypoallergenic Baby Starter Kit - White - Fragrance Free - 120 wipes: Face, Hands, Nose, Whole Body, Diaper Area",D7,2026-12-06,242.0,60.5,D,D · plan-based · ±70%,forecast_replenishment,4.0
94799736,K-DIS-2BAB-LGR,"Biom 99% Water Hypoallergenic Baby Starter Kit - Seafoam Green - Fragrance Free - 120ct: Refillable, Alcohol-Free, Aloe & Vitamin E",D7,2026-12-06,0.0,0.0,D,D · plan-based · ±70%,forecast_replenishment,4.0
94799737,P-60WIP-BAB-FRA,"Biom 99% Water Hypoallergenic Baby Wipes - Fragrance Free - 60ct: Alcohol-Free, Contains Aloe, Refill Pouch",D7,2026-12-06,1173.0,97.8,D,D · plan-based · ±70%,forecast_replenishment,12.0
94799738,K-DIS-2BAB-PUR,"Biom 99% Water Hypoallergenic Baby Starter Kit - Lilac - Fragrance Free - 120ct: Refillable Container, Contains Aloe, Contains Vitamin E",D7,2026-12-06,0.0,0.0,D,D · plan-based · ±70%,forecast_replenishment,6.0
94799739,K-60WIP-BAB-FRA-4PK,"Biom 99% Water Hypoallergenic Baby Wipes -Fragrance Free - 240ct: Face, Hands, Nose, Whole Body, Diaper Area",D7,2026-12-06,650.0,216.7,D,D · plan-based · ±70%,forecast_replenishment,3.0
94799740,K-60WIP-BAB-FRA-12PK,"Biom 99% Water Hypoallergenic Baby Wipes - Fragrance Free - 720ct: Face & Body Application, Refill Pouch, With Aloe & Vitamin E",D7,2026-12-06,724.0,724.0,D,D · plan-based · ±70%,forecast_replenishment,1.0
94928289,P-60WIP-DSN-ALP,Biom Plastic Free Plant Based Disinfecting Wipes - Alpine Mint - 60ct,D3-C2,2026-12-06,0.0,0.0,D,D · plan-based · ±70%,forecast_replenishment,12.0
94928290,P-DIS-SS-BRU,Biom Refillable Plant-Based Wipes Dispenser - Brushed Stainless,D3-C2,2026-12-06,429.0,107.2,D,D · plan-based · ±70%,forecast_replenishment,4.0
94928291,K-60WIP-DSN-COM-3PK,"Biom Plastic Free Plant Based Disinfecting Wipes - Variety - 3pk/180ct: Ammonia-Free, Paraben-Free, Mint Scent",D3-C2,2026-12-06,518.0,129.5,D,D · plan-based · ±70%,forecast_replenishment,4.0
94928292,P-60WIP-DSN-CIT,"Biom Plastic Free Plant Based Disinfecting Wipes - Fresh Citrus - 60ct: Ammonia-Free, Aluminum-Free, Paraben-Free",D3-C2,2026-12-06,366.0,30.5,D,D · plan-based · ±70%,forecast_replenishment,12.0
94928293,K-60WIP-AP-COM,Biom Plant Based Refillable All Purpose Wipes Variety - 3pk/180ct,D3-C2,2026-12-06,690.0,172.5,D,D · plan-based · ±70%,forecast_replenishment,4.0
94979715,P-30WIP-BOD-NAT-TRV,Biom Travel Pack Biodegradable Body Wipes - Naturally Fresh - 30ct,D253-C4,2026-12-06,876.0,36.5,D,D · plan-based · ±70%,forecast_replenishment,24.0
94979716,P-20WIP-SAN-STL-TRV,Biom Travel Pack Biodegradable Hand Sanitizing Wipes - Santal Escape - 20ct,D253-C4,2026-12-06,0.0,0.0,D,D · plan-based · ±70%,forecast_replenishment,24.0
94979717,K-6DIS-WHI-1SAN-STL,Biom Mini Dispenser with Biodegradable Hand Sanitizing Wipes - Santal Escape - 40ct,D253-C4,2026-12-06,884.0,147.3,D,D · plan-based · ±70%,forecast_replenishment,6.0
94979718,P-40WIP-6IN-SAN-STL,Biom Mini Biodegradable Refillable Hand Sanitizing Wipes - Santal Escape - 40ct,D253-C4,2026-12-06,1512.0,63.0,D,D · plan-based · ±70%,forecast_replenishment,24.0
95285660,P-60WIP-FLU-FRA,Biom Flushable Personal Wipes Fragrance Free - 120ct,,2026-12-06,0.0,0.0,D,D · plan-based · ±70%,forecast_replenishment,12.0
95285661,P-60WIP-FLU-FRA,Biom Flushable Personal Wipes Unscented - 180ct,,2026-12-06,28.0,7.0,D,D · plan-based · ±70%,forecast_replenishment,4.0
95285662,K-DIS-2FLU-WHI,Biom White Flushable One Handed Kit Personal Wipes Unscented - 120ct,,2026-12-06,0.0,0.0,D,D · plan-based · ±70%,forecast_replenishment,4.0
1010810949,P-40WIP-LIT-FRA,Biom Baby Mini Little Messes Hand Wipes Refills Fragrance Free - 40ct,D7,2026-12-06,4572.0,190.5,D,D · plan-based · ±70%,forecast_replenishment,24.0
1010810951,K-6DIS-PER-1LIT,Biom Refillable Mini Dispenser Little Mess Hand Wipes Periwinkle - 40ct,D7,2026-12-06,930.0,155.0,D,D · plan-based · ±70%,forecast_replenishment,6.0
1011278742,P-20WIP-SAN-BER-TRV,Biom Sanitizing Go-Pack Holiday Bergamot Bloom - Hand Wipes - 20ct,D253-C4,2026-12-06,0.0,0.0,D,D · plan-based · ±70%,forecast_replenishment,24.0
1011824789,,Biom Pine Forest Disinfecting Wipes Refill All-Purpose Cleaners - 60ct,D3-C2,2026-12-06,0.0,0.0,D,D · plan-based · ±70%,forecast_replenishment,12.0
1012188490,P-30WIP-LIT-FRA,Biom Little Mess Baby Wipes Go-Pack Unscented - 30ct,D7,2026-12-06,0.0,0.0,D,D · plan-based · ±70%,forecast_replenishment,24.0
1012188491,P-30WIP-BAB-FRA,Biom Baby Wipes Go-Pack Unscented - 30ct,D7,2026-12-06,0.0,0.0,D,D · plan-based · ±70%,forecast_replenishment,24.0
1012914812,,Biom Santal Escape Cleaning Wipe Go-Pack All-Purpose Cleaners - 20ct,D3-C2,2026-12-06,0.0,,D,D · plan-based · ±70%,forecast_replenishment,
1012914813,,Biom Fresh Citrus Disinfecting Wipe Go-Pack All-Purpose Cleaners - 20ct,D3-C2,2026-12-06,0.0,,D,D · plan-based · ±70%,forecast_replenishment,
89854821,P-DIS-EUC,Biom Refillable Plant-Based Wipes Dispenser - Eucalyptus,D3-C2,2026-12-13,1749.0,291.5,D,D · plan-based · ±70%,forecast_replenishment,6.0
89854822,P-60WIP-AP-LAV,"Biom Lavender Ease All Purpose Cleaning Wipes Refill - 60ct: Safe for Sensitive Skin, Contains Naturally Derived Ingredients, Removes Grease",D3-C2,2026-12-13,0.0,0.0,D,D · plan-based · ±70%,forecast_replenishment,12.0
89854823,P-DIS-WHI,"Biom Refillable Plant-Based Wipes Dispenser - White: BPA-Free, Multi-Surface Use, Silicone Components",D3-C2,2026-12-13,1322.0,220.3,D,D · plan-based · ±70%,forecast_replenishment,6.0
89854824,P-60WIP-AP-GRA,"Biom Grapefruit Zest All Purpose Cleaning Wipes Refill - 60ct: Safe for Sensitive Skin, Contains Naturally Derived Ingredients, Multi-Surface Cleaner",D3-C2,2026-12-13,0.0,0.0,D,D · plan-based · ±70%,forecast_replenishment,12.0
89854825,P-DIS-TAN,Biom Refillable Plant-Based Wipes Dispenser - Sand,D3-C2,2026-12-13,1722.0,287.0,D,D · plan-based · ±70%,forecast_replenishment,6.0
89854826,P-60WIP-AP-STL,Biom Plant Based Refillable All Purpose Wipes - Santal Escape - 60ct,D3-C2,2026-12-13,1401.0,116.8,D,D · plan-based · ±70%,forecast_replenishment,12.0
93197977,P-60WIP-AP-NER,Biom Plant Based Refillable All Purpose Wipes - Neroli Dream - 60ct,D3-C2,2026-12-13,498.0,41.5,D,D · plan-based · ±70%,forecast_replenishment,12.0
93197978,,Biom Refillable Wipe Dispenser,D3-C2,2026-12-13,0.0,,D,D · plan-based · ±70%,forecast_replenishment,
93197979,P-60WIP-AP-FRA,Biom Plant Based Refillable All Purpose Wipes - Fragrance Free - 60ct,D3-C2,2026-12-13,2217.0,184.8,D,D · plan-based · ±70%,forecast_replenishment,12.0
94643458,P-DIS-DGR,"Biom Refillable Wipes Dispenser - Hunter Green: BPA-Free, Silicone Material",D3-C2,2026-12-13,27.0,4.5,D,D · plan-based · ±70%,forecast_replenishment,6.0
94643459,P-DIS-BLK,"Biom Refillable Wipes Dispenser - Black: BPA-Free, Silicone, Cleaning Tools and Accessories",D3-C2,2026-12-13,60.0,10.0,D,D · plan-based · ±70%,forecast_replenishment,6.0
